Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2024-05-25 14:02:56.092,7196.0,62.0,1,30.0,False,8,car,0 days 00:00:00.027000,0 days 00:15:51.409000,0.46499999999999997
2024-05-25 14:02:56.372,7572.0,66.0,1,30.0,False,8,car,0 days 00:00:00.307000,0 days 00:15:51.689000,5.598333333333333
2024-05-25 14:02:56.572,7666.0,67.0,1,30.0,False,8,car,0 days 00:00:00.507000,0 days 00:15:51.889000,9.320555555555554
2024-05-25 14:02:56.772,8230.0,70.0,1,31.0,False,8,car,0 days 00:00:00.707000,0 days 00:15:52.089000,13.209444444444442
2024-05-25 14:02:57.012,8457.0,72.0,1,35.0,False,8,car,0 days 00:00:00.947000,0 days 00:15:52.329000,18.00944444444444
2024-05-25 14:02:57.292,8723.0,75.0,1,39.0,False,8,car,0 days 00:00:01.227000,0 days 00:15:52.609000,23.842777777777776
2024-05-25 14:02:57.532,9051.0,78.0,1,41.0,False,8,car,0 days 00:00:01.467000,0 days 00:15:52.849000,29.042777777777776
2024-05-25 14:02:57.692,9330.0,79.0,1,45.0,False,8,car,0 days 00:00:01.627000,0 days 00:15:53.009000,32.553888888888885
2024-05-25 14:02:57.932,9763.0,81.0,1,46.0,False,8,car,0 days 00:00:01.867000,0 days 00:15:53.249000,37.95388888888888
2024-05-25 14:02:58.172,10032.0,86.0,1,46.0,False,8,car,0 days 00:00:02.107000,0 days 00:15:53.489000,43.687222222222225
2024-05-25 14:02:58.332,8912.0,89.0,1,45.0,False,8,car,0 days 00:00:02.267000,0 days 00:15:53.649000,47.64277777777777
2024-05-25 14:02:58.532,8275.0,93.0,2,46.0,False,8,car,0 days 00:00:02.467000,0 days 00:15:53.849000,52.809444444444445
2024-05-25 14:02:58.732,8528.0,97.0,2,44.0,False,8,car,0 days 00:00:02.667000,0 days 00:15:54.049000,58.19833333333332
2024-05-25 14:02:59.012,8449.0,98.0,2,0.0,True,8,car,0 days 00:00:02.947000,0 days 00:15:54.329000,65.82055555555556
2024-05-25 14:02:59.292,8204.0,95.0,2,0.0,True,8,car,0 days 00:00:03.227000,0 days 00:15:54.609000,73.20944444444444
2024-05-25 14:02:59.572,7771.0,91.0,2,0.0,True,8,car,0 days 00:00:03.507000,0 days 00:15:54.889000,80.28722222222223
2024-05-25 14:02:59.892,9630.0,86.0,1,0.0,True,8,car,0 days 00:00:03.827000,0 days 00:15:55.209000,87.93166666666667
2024-05-25 14:03:00.092,9552.0,84.0,1,0.0,True,8,car,0 days 00:00:04.027000,0 days 00:15:55.409000,92.59833333333334
2024-05-25 14:03:00.492,8895.0,79.0,1,0.0,True,8,car,0 days 00:00:04.427000,0 days 00:15:55.809000,101.37611111111111
2024-05-25 14:03:00.772,8717.0,76.0,1,0.0,True,8,car,0 days 00:00:04.707000,0 days 00:15:56.089000,107.28722222222223
2024-05-25 14:03:00.932,8503.0,75.0,1,0.0,True,8,car,0 days 00:00:04.867000,0 days 00:15:56.249000,110.62055555555557
2024-05-25 14:03:01.172,8254.0,72.0,1,0.0,True,8,car,0 days 00:00:05.107000,0 days 00:15:56.489000,115.42055555555558
2024-05-25 14:03:01.332,8122.0,71.0,1,0.0,True,8,car,0 days 00:00:05.267000,0 days 00:15:56.649000,118.57611111111113
2024-05-25 14:03:01.492,7880.0,69.0,1,0.0,True,8,car,0 days 00:00:05.427000,0 days 00:15:56.809000,121.64277777777778
2024-05-25 14:03:01.652,7630.0,68.0,1,0.0,True,8,car,0 days 00:00:05.587000,0 days 00:15:56.969000,124.665
2024-05-25 14:03:01.932,7779.0,66.0,1,7.0,False,8,car,0 days 00:00:05.867000,0 days 00:15:57.249000,129.79833333333335
2024-05-25 14:03:02.132,7477.0,66.0,1,16.0,False,8,car,0 days 00:00:06.067000,0 days 00:15:57.449000,133.465
2024-05-25 14:03:02.412,7775.0,66.0,1,15.0,False,8,car,0 days 00:00:06.347000,0 days 00:15:57.729000,138.59833333333333
2024-05-25 14:03:02.692,7831.0,68.0,1,25.0,False,8,car,0 days 00:00:06.627000,0 days 00:15:58.009000,143.8872222222222
2024-05-25 14:03:03.052,8277.0,70.0,1,28.0,False,8,car,0 days 00:00:06.987000,0 days 00:15:58.369000,150.8872222222222
2024-05-25 14:03:03.252,8485.0,72.0,1,29.0,False,8,car,0 days 00:00:07.187000,0 days 00:15:58.569000,154.8872222222222
2024-05-25 14:03:03.412,8667.0,74.0,1,34.0,False,8,car,0 days 00:00:07.347000,0 days 00:15:58.729000,158.17611111111108
2024-05-25 14:03:03.652,8330.0,76.0,1,24.0,False,8,car,0 days 00:00:07.587000,0 days 00:15:58.969000,163.24277777777775
2024-05-25 14:03:03.932,8480.0,75.0,1,0.0,True,8,car,0 days 00:00:07.867000,0 days 00:15:59.249000,169.0761111111111
2024-05-25 14:03:04.332,8160.0,71.0,1,0.0,True,8,car,0 days 00:00:08.267000,0 days 00:15:59.649000,176.96499999999997
2024-05-25 14:03:04.532,7880.0,69.0,1,0.0,True,8,car,0 days 00:00:08.467000,0 days 00:15:59.849000,180.79833333333332
2024-05-25 14:03:04.932,7099.0,65.0,1,0.0,True,8,car,0 days 00:00:08.867000,0 days 00:16:00.249000,188.02055555555555
2024-05-25 14:03:05.132,6939.0,62.0,1,0.0,True,8,car,0 days 00:00:09.067000,0 days 00:16:00.449000,191.46499999999997
2024-05-25 14:03:05.572,6605.0,59.0,1,0.0,False,8,car,0 days 00:00:09.507000,0 days 00:16:00.889000,198.67611111111108
2024-05-25 14:03:05.932,6731.0,57.0,1,9.0,False,8,car,0 days 00:00:09.867000,0 days 00:16:01.249000,204.3761111111111
2024-05-25 14:03:06.172,6601.0,57.0,1,11.0,False,8,car,0 days 00:00:10.107000,0 days 00:16:01.489000,208.17611111111108
2024-05-25 14:03:06.332,6294.0,57.0,1,10.0,False,8,car,0 days 00:00:10.267000,0 days 00:16:01.649000,210.70944444444442
2024-05-25 14:03:06.612,6273.0,56.0,1,7.0,False,8,car,0 days 00:00:10.547000,0 days 00:16:01.929000,215.065
2024-05-25 14:03:06.932,6428.0,56.0,1,20.0,False,8,car,0 days 00:00:10.867000,0 days 00:16:02.249000,220.0427777777778
2024-05-25 14:03:07.132,6987.0,58.0,1,24.0,False,8,car,0 days 00:00:11.067000,0 days 00:16:02.449000,223.265
2024-05-25 14:03:07.292,7112.0,60.0,1,29.0,False,8,car,0 days 00:00:11.227000,0 days 00:16:02.609000,225.93166666666664
2024-05-25 14:03:07.532,7553.0,63.0,1,38.0,False,8,car,0 days 00:00:11.467000,0 days 00:16:02.849000,230.13166666666666
2024-05-25 14:03:07.972,8544.0,73.0,1,46.0,False,8,car,0 days 00:00:11.907000,0 days 00:16:03.289000,239.05388888888888
2024-05-25 14:03:08.172,9025.0,77.0,1,51.0,False,8,car,0 days 00:00:12.107000,0 days 00:16:03.489000,243.33166666666665
2024-05-25 14:03:08.372,9745.0,82.0,1,55.0,False,8,car,0 days 00:00:12.307000,0 days 00:16:03.689000,247.88722222222222
2024-05-25 14:03:08.612,10381.0,85.0,1,56.0,False,8,car,0 days 00:00:12.547000,0 days 00:16:03.929000,253.55388888888888
2024-05-25 14:03:08.772,10070.0,93.0,1,59.0,False,8,car,0 days 00:00:12.707000,0 days 00:16:04.089000,257.6872222222222
2024-05-25 14:03:08.932,9264.0,94.0,1,60.0,False,8,car,0 days 00:00:12.867000,0 days 00:16:04.249000,261.865
2024-05-25 14:03:09.132,9279.0,100.0,2,63.0,False,8,car,0 days 00:00:13.067000,0 days 00:16:04.449000,267.42055555555555
2024-05-25 14:03:09.492,9681.0,115.0,2,69.0,False,8,car,0 days 00:00:13.427000,0 days 00:16:04.809000,278.92055555555555
2024-05-25 14:03:09.732,11040.0,123.0,2,76.0,False,8,car,0 days 00:00:13.667000,0 days 00:16:05.049000,287.12055555555554
2024-05-25 14:03:09.972,10160.0,132.0,3,83.0,False,8,car,0 days 00:00:13.907000,0 days 00:16:05.289000,295.92055555555555
2024-05-25 14:03:10.292,11144.0,145.0,3,100.0,False,8,car,0 days 00:00:14.227000,0 days 00:16:05.609000,308.80944444444447
2024-05-25 14:03:10.692,11253.0,161.0,3,100.0,False,8,car,0 days 00:00:14.627000,0 days 00:16:06.009000,326.6983333333334
2024-05-25 14:03:11.052,11087.0,172.0,4,100.0,False,8,car,0 days 00:00:14.987000,0 days 00:16:06.369000,343.89833333333337
2024-05-25 14:03:11.213,11368.0,178.0,4,100.0,False,8,car,0 days 00:00:15.148000,0 days 00:16:06.530000,351.8588888888889
2024-05-25 14:03:11.532,10069.0,186.0,4,100.0,False,8,car,0 days 00:00:15.467000,0 days 00:16:06.849000,368.34055555555557
2024-05-25 14:03:11.812,10263.0,192.0,5,100.0,False,8,car,0 days 00:00:15.747000,0 days 00:16:07.129000,383.27388888888885
2024-05-25 14:03:11.972,10477.0,196.0,5,100.0,False,8,car,0 days 00:00:15.907000,0 days 00:16:07.289000,391.98499999999996
2024-05-25 14:03:12.212,10768.0,200.0,5,100.0,False,8,car,0 days 00:00:16.147000,0 days 00:16:07.529000,405.3183333333332
2024-05-25 14:03:12.532,11050.0,206.0,5,100.0,False,8,car,0 days 00:00:16.467000,0 days 00:16:07.849000,423.62944444444435
2024-05-25 14:03:12.772,11119.0,212.0,5,100.0,False,8,car,0 days 00:00:16.707000,0 days 00:16:08.089000,437.7627777777778
2024-05-25 14:03:13.132,10723.0,217.0,5,100.0,False,8,car,0 days 00:00:17.067000,0 days 00:16:08.449000,459.4627777777778
2024-05-25 14:03:13.412,9657.0,217.0,6,41.0,False,8,car,0 days 00:00:17.347000,0 days 00:16:08.729000,476.3405555555556
2024-05-25 14:03:13.652,9608.0,212.0,6,24.0,False,8,car,0 days 00:00:17.587000,0 days 00:16:08.969000,490.47388888888884
2024-05-25 14:03:13.972,9875.0,204.0,6,0.0,True,8,car,0 days 00:00:17.907000,0 days 00:16:09.289000,508.60722222222216
2024-05-25 14:03:14.212,10287.0,197.0,5,0.0,True,8,car,0 days 00:00:18.147000,0 days 00:16:09.529000,521.7405555555554
2024-05-25 14:03:14.412,9583.0,191.0,5,0.0,True,8,car,0 days 00:00:18.347000,0 days 00:16:09.729000,532.3516666666667
2024-05-25 14:03:14.612,9649.0,178.0,5,0.0,True,8,car,0 days 00:00:18.547000,0 days 00:16:09.929000,542.2405555555555
2024-05-25 14:03:14.812,10305.0,170.0,5,0.0,True,8,car,0 days 00:00:18.747000,0 days 00:16:10.129000,551.685
2024-05-25 14:03:15.212,9585.0,157.0,4,0.0,True,8,car,0 days 00:00:19.147000,0 days 00:16:10.529000,569.1294444444443
2024-05-25 14:03:15.452,9125.0,149.0,4,0.0,True,8,car,0 days 00:00:19.387000,0 days 00:16:10.769000,579.0627777777777
2024-05-25 14:03:15.812,8916.0,142.0,4,19.0,False,8,car,0 days 00:00:19.747000,0 days 00:16:11.129000,593.2627777777776
2024-05-25 14:03:16.092,8975.0,142.0,4,52.0,False,8,car,0 days 00:00:20.027000,0 days 00:16:11.409000,604.3072222222221
2024-05-25 14:03:16.452,9233.0,146.0,4,57.0,False,8,car,0 days 00:00:20.387000,0 days 00:16:11.769000,618.9072222222221
2024-05-25 14:03:16.852,9079.0,151.0,4,41.0,False,8,car,0 days 00:00:20.787000,0 days 00:16:12.169000,635.6849999999998
2024-05-25 14:03:17.132,9069.0,148.0,4,0.0,False,8,car,0 days 00:00:21.067000,0 days 00:16:12.449000,647.196111111111
2024-05-25 14:03:17.412,9042.0,145.0,4,0.0,False,8,car,0 days 00:00:21.347000,0 days 00:16:12.729000,658.4738888888888
2024-05-25 14:03:17.652,9278.0,143.0,4,0.0,True,8,car,0 days 00:00:21.587000,0 days 00:16:12.969000,668.0072222222221
2024-05-25 14:03:17.813,10150.0,140.0,3,0.0,True,8,car,0 days 00:00:21.748000,0 days 00:16:13.130000,674.2683333333333
2024-05-25 14:03:18.252,9706.0,135.0,3,1.0,False,8,car,0 days 00:00:22.187000,0 days 00:16:13.569000,690.7308333333333
2024-05-25 14:03:18.572,9616.0,130.0,3,0.0,False,8,car,0 days 00:00:22.507000,0 days 00:16:13.889000,702.2863888888888
2024-05-25 14:03:18.892,9357.0,128.0,3,0.0,False,8,car,0 days 00:00:22.827000,0 days 00:16:14.209000,713.6641666666666
2024-05-25 14:03:19.172,9215.0,125.0,3,16.0,False,8,car,0 days 00:00:23.107000,0 days 00:16:14.489000,723.3863888888887
2024-05-25 14:03:19.452,9011.0,125.0,3,16.0,False,8,car,0 days 00:00:23.387000,0 days 00:16:14.769000,733.108611111111
2024-05-25 14:03:19.732,9024.0,122.0,3,19.0,False,8,car,0 days 00:00:23.667000,0 days 00:16:15.049000,742.5975
2024-05-25 14:03:19.972,8935.0,121.0,3,32.0,False,8,car,0 days 00:00:23.907000,0 days 00:16:15.289000,750.6641666666666
2024-05-25 14:03:20.252,9006.0,121.0,3,36.0,False,8,car,0 days 00:00:24.187000,0 days 00:16:15.569000,760.0752777777777
2024-05-25 14:03:20.492,9164.0,122.0,3,44.0,False,8,car,0 days 00:00:24.427000,0 days 00:16:15.809000,768.208611111111
2024-05-25 14:03:20.732,9254.0,123.0,3,47.0,False,8,car,0 days 00:00:24.667000,0 days 00:16:16.049000,776.4086111111111
2024-05-25 14:03:21.212,9543.0,126.0,3,50.0,False,8,car,0 days 00:00:25.147000,0 days 00:16:16.529000,793.2086111111109
2024-05-25 14:03:21.412,9609.0,127.0,3,50.0,False,8,car,0 days 00:00:25.347000,0 days 00:16:16.729000,800.2641666666666
2024-05-25 14:03:21.612,9609.0,130.0,3,48.0,False,8,car,0 days 00:00:25.547000,0 days 00:16:16.929000,807.4863888888888
2024-05-25 14:03:21.892,9770.0,132.0,3,50.0,False,8,car,0 days 00:00:25.827000,0 days 00:16:17.209000,817.7530555555554
2024-05-25 14:03:22.212,9855.0,132.0,3,0.0,True,8,car,0 days 00:00:26.147000,0 days 00:16:17.529000,829.4863888888887
2024-05-25 14:03:22.372,9323.0,130.0,3,0.0,True,8,car,0 days 00:00:26.307000,0 days 00:16:17.689000,835.2641666666665
2024-05-25 14:03:22.652,10589.0,124.0,3,1.0,True,8,car,0 days 00:00:26.587000,0 days 00:16:17.969000,844.908611111111
2024-05-25 14:03:22.892,10181.0,118.0,2,1.0,False,8,car,0 days 00:00:26.827000,0 days 00:16:18.209000,852.7752777777778
2024-05-25 14:03:23.132,10017.0,117.0,2,3.0,False,8,car,0 days 00:00:27.067000,0 days 00:16:18.449000,860.5752777777777
2024-05-25 14:03:23.452,9759.0,113.0,2,13.0,False,8,car,0 days 00:00:27.387000,0 days 00:16:18.769000,870.6197222222222
2024-05-25 14:03:23.612,9655.0,112.0,2,24.0,False,8,car,0 days 00:00:27.547000,0 days 00:16:18.929000,875.5975
2024-05-25 14:03:24.012,9583.0,109.0,2,42.0,False,8,car,0 days 00:00:27.947000,0 days 00:16:19.329000,887.708611111111
2024-05-25 14:03:24.172,9654.0,110.0,2,49.0,False,8,car,0 days 00:00:28.107000,0 days 00:16:19.489000,892.5975
2024-05-25 14:03:24.332,9946.0,111.0,2,49.0,False,8,car,0 days 00:00:28.267000,0 days 00:16:19.649000,897.5308333333332
2024-05-25 14:03:24.613,10327.0,115.0,2,53.0,False,8,car,0 days 00:00:28.548000,0 days 00:16:19.930000,906.5072222222221
2024-05-25 14:03:24.813,10633.0,119.0,2,60.0,False,8,car,0 days 00:00:28.748000,0 days 00:16:20.130000,913.1183333333333
2024-05-25 14:03:25.052,11115.0,121.0,2,62.0,False,8,car,0 days 00:00:28.987000,0 days 00:16:20.369000,921.1513888888888
2024-05-25 14:03:25.212,10135.0,128.0,2,72.0,False,8,car,0 days 00:00:29.147000,0 days 00:16:20.529000,926.8402777777777
2024-05-25 14:03:25.492,10714.0,139.0,3,100.0,False,8,car,0 days 00:00:29.427000,0 days 00:16:20.809000,937.6513888888888
2024-05-25 14:03:25.732,10724.0,148.0,3,100.0,True,8,car,0 days 00:00:29.667000,0 days 00:16:21.049000,947.5180555555556
2024-05-25 14:03:25.892,11284.0,152.0,3,0.0,True,8,car,0 days 00:00:29.827000,0 days 00:16:21.209000,954.2736111111112
2024-05-25 14:03:26.092,10344.0,143.0,3,0.0,True,8,car,0 days 00:00:30.027000,0 days 00:16:21.409000,962.2180555555557
2024-05-25 14:03:26.492,10226.0,123.0,3,0.0,True,8,car,0 days 00:00:30.427000,0 days 00:16:21.809000,975.8847222222223
2024-05-25 14:03:26.692,9542.0,113.0,2,0.0,True,8,car,0 days 00:00:30.627000,0 days 00:16:22.009000,982.1625
2024-05-25 14:03:26.892,8797.0,105.0,2,0.0,True,8,car,0 days 00:00:30.827000,0 days 00:16:22.209000,987.9958333333334
2024-05-25 14:03:27.052,9041.0,101.0,2,0.0,True,8,car,0 days 00:00:30.987000,0 days 00:16:22.369000,992.4847222222222
2024-05-25 14:03:27.212,10186.0,92.0,1,0.0,True,8,car,0 days 00:00:31.147000,0 days 00:16:22.529000,996.5736111111111
2024-05-25 14:03:27.412,9404.0,86.0,1,0.0,True,8,car,0 days 00:00:31.347000,0 days 00:16:22.729000,1001.3513888888889
2024-05-25 14:03:27.732,8213.0,75.0,1,0.0,True,8,car,0 days 00:00:31.667000,0 days 00:16:23.049000,1008.0180555555555
2024-05-25 14:03:28.092,6955.0,62.0,1,0.0,True,8,car,0 days 00:00:32.027000,0 days 00:16:23.409000,1014.2180555555556
2024-05-25 14:03:28.292,6401.0,57.0,1,0.0,True,8,car,0 days 00:00:32.227000,0 days 00:16:23.609000,1017.3847222222222
2024-05-25 14:03:28.572,6068.0,52.0,1,0.0,False,8,car,0 days 00:00:32.507000,0 days 00:16:23.889000,1021.4291666666667
2024-05-25 14:03:28.812,6159.0,52.0,1,0.0,False,8,car,0 days 00:00:32.747000,0 days 00:16:24.129000,1024.8958333333333
2024-05-25 14:03:28.972,5757.0,52.0,1,9.0,False,8,car,0 days 00:00:32.907000,0 days 00:16:24.289000,1027.2069444444444
2024-05-25 14:03:29.412,5727.0,50.0,1,0.0,False,8,car,0 days 00:00:33.347000,0 days 00:16:24.729000,1033.3180555555555
2024-05-25 14:03:29.572,5656.0,50.0,1,0.0,False,8,car,0 days 00:00:33.507000,0 days 00:16:24.889000,1035.5402777777776
2024-05-25 14:03:29.812,5715.0,49.0,1,3.0,False,8,car,0 days 00:00:33.747000,0 days 00:16:25.129000,1038.8069444444443
2024-05-25 14:03:29.972,5731.0,49.0,1,12.0,False,8,car,0 days 00:00:33.907000,0 days 00:16:25.289000,1040.984722222222
2024-05-25 14:03:30.172,5519.0,51.0,1,15.0,False,8,car,0 days 00:00:34.107000,0 days 00:16:25.489000,1043.8180555555555
2024-05-25 14:03:30.372,6274.0,53.0,1,23.0,False,8,car,0 days 00:00:34.307000,0 days 00:16:25.689000,1046.7625
2024-05-25 14:03:30.652,6686.0,56.0,1,27.0,False,8,car,0 days 00:00:34.587000,0 days 00:16:25.969000,1051.1180555555557
2024-05-25 14:03:30.852,7295.0,60.0,1,36.0,False,8,car,0 days 00:00:34.787000,0 days 00:16:26.169000,1054.451388888889
2024-05-25 14:03:31.013,7518.0,65.0,1,39.0,False,8,car,0 days 00:00:34.948000,0 days 00:16:26.330000,1057.3583333333333
2024-05-25 14:03:31.373,6419.0,73.0,2,35.0,False,8,car,0 days 00:00:35.308000,0 days 00:16:26.690000,1064.6583333333333
2024-05-25 14:03:31.573,6788.0,73.0,2,0.0,True,8,car,0 days 00:00:35.508000,0 days 00:16:26.890000,1068.713888888889
2024-05-25 14:03:31.772,6281.0,71.0,2,0.0,True,8,car,0 days 00:00:35.707000,0 days 00:16:27.089000,1072.6386111111112
2024-05-25 14:03:32.052,5756.0,69.0,2,0.0,True,8,car,0 days 00:00:35.987000,0 days 00:16:27.369000,1078.005277777778
2024-05-25 14:03:32.452,5389.0,65.0,2,0.0,False,8,car,0 days 00:00:36.387000,0 days 00:16:27.769000,1085.2275000000002
